Id;AccountId;salesforce_id;empresa_id;Id_account;Name;NIPC__c;Phone;Email__c;Segment__c;CAE__c;OwnerId;Gestor_de_Servicos__c;Aux_Nome_Concelho__c;Aux_Concelho__c;County__c;Concelho__c;Distrito__c;District__c;Address__c;Postal_Code__c;LastModifiedDate;nome_empresa;cae_id;cae
02iQv000002bksLIAQ;001b0000006CqeXAAS;02iQv000002bksLIAQ;001b0000006CqeXAAS;001b0000006CqeXAAS;CENTRO COLOMBO CENTRO COMERCIAL,S.;501938966;999999999;jafaias@sonaesierra.com;DIAMOND;a07b0000004ZHp8AAG;005b0000000ZEpeAAG;0050X0000078ugDQAQ;Lisboa;1106;LISBOA;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;AV LUSIADA;a0Ab0000004cGVqEAM;2026-08-01T01:12:24.000+0000;CENTRO COLOMBO CENTRO COMERCIAL,S.;a07b0000004ZHp8AAG;68200
02iQv000002bkvZIAQ;0010X00004pQIsFQAW;02iQv000002bkvZIAQ;0010X00004pQIsFQAW;0010X00004pQIsFQAW;CBBHP - HOTELS IN PORTUGAL SA;514820705;255312400;tania.jesus@hotelbb.com;GOLD;a07Qv00000td2ryIAA;0053X00000EUOhfQAH;0053X00000CSwx2QAD;Loures;1107;;a0Qb0000006QCdhEAG;a0Mb000000EQWeUEAX;;Rua Vasco da Gama;a0Ab0000004cIuhEAE;2026-07-28T15:24:17.000+0000;CBBHP - HOTELS IN PORTUGAL SA;a07Qv00000td2ryIAA;55101
02iQv000002cU8nIAE;001b0000006CXiOAAW;02iQv000002cU8nIAE;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002cUAPIA2;001b0000006CXiOAAW;02iQv000002cUAPIA2;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002dI3xIAE;001b0000006CXiOAAW;02iQv000002dI3xIAE;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002dI5ZIAU;001b0000006CXiOAAW;02iQv000002dI5ZIAU;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002dI8nIAE;001b0000006CXiOAAW;02iQv000002dI8nIAE;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002dIAPIA2;001b0000006CXiOAAW;02iQv000002dIAPIA2;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002dIC1IAM;001b0000006CXiOAAW;02iQv000002dIC1IAM;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002elwjIAA;001b0000006CXiOAAW;02iQv000002elwjIAA;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002fK3GIAU;001b0000006CXiOAAW;02iQv000002fK3GIAU;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002fPKfIAM;001b0000006CQVyAAO;02iQv000002fPKfIAM;001b0000006CQVyAAO;001b0000006CQVyAAO;Iberusa - Hotelaria e Restauracao, SA;502604735;932302131;dmorais@volare.pt;DIAMOND;a07Qv00000td2sAIAQ;005b0000000ZEpNAAW;005b0000000ZwTDAA0;Porto;1312;Porto;a0Qb0000006QCeHEAW;a0Mb000000EQWeWEAX;13;Rua Nossa Senhora de Fatima;a0Ab0000004cRA5EAM;2026-08-03T08:50:09.000+0000;Iberusa - Hotelaria e Restauracao, SA;a07Qv00000td2sAIAQ;56113
02iQv000002fPNtIAM;001b0000006CXiOAAW;02iQv000002fPNtIAM;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002fPPVIA2;001b0000006CXiOAAW;02iQv000002fPPVIA2;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002fPR7IAM;001b0000006CXiOAAW;02iQv000002fPR7IAM;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002fPSjIAM;001b0000006CXiOAAW;02iQv000002fPSjIAM;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002fPULIA2;001b0000006CXiOAAW;02iQv000002fPULIA2;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002fPVxIAM;001b0000006CXiOAAW;02iQv000002fPVxIAM;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002fPZBIA2;001b0000006CXiOAAW;02iQv000002fPZBIA2;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002fPanIAE;001b0000006CXiOAAW;02iQv000002fPanIAE;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002fPcPIAU;001b0000006CXiOAAW;02iQv000002fPcPIAU;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gUDRIA2;001b0000006CVMgAAO;02iQv000002gUDRIA2;001b0000006CVMgAAO;001b0000006CVMgAAO;BK PORTUGAL S A;504661264;938074005;tais.silva@rbeurope.com;DIAMOND;a07Qv00000td2sAIAQ;005b0000000ZEpNAAW;0053X00000CfJhRQAV;Lisboa;1106;Porto;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;13;Rua General Firmino Miguel, nº 5, 9 B;a0Ab0000004cH1VEAU;2026-08-03T08:46:11.000+0000;BK PORTUGAL S A;a07Qv00000td2sAIAQ;56113
02iQv000002gUF3IAM;001b0000006CVMgAAO;02iQv000002gUF3IAM;001b0000006CVMgAAO;001b0000006CVMgAAO;BK PORTUGAL S A;504661264;938074005;tais.silva@rbeurope.com;DIAMOND;a07Qv00000td2sAIAQ;005b0000000ZEpNAAW;0053X00000CfJhRQAV;Lisboa;1106;Porto;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;13;Rua General Firmino Miguel, nº 5, 9 B;a0Ab0000004cH1VEAU;2026-08-03T08:46:11.000+0000;BK PORTUGAL S A;a07Qv00000td2sAIAQ;56113
02iQv000002gUGfIAM;001b0000006CXiOAAW;02iQv000002gUGfIAM;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gUIHIA2;001b0000006CXiOAAW;02iQv000002gUIHIA2;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gUJtIAM;001b0000006CXiOAAW;02iQv000002gUJtIAM;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gUN7IAM;001b0000006CXiOAAW;02iQv000002gUN7IAM;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gUOjIAM;001b0000006CXiOAAW;02iQv000002gUOjIAM;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gUQLIA2;001b0000006CXiOAAW;02iQv000002gUQLIA2;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gURxIAM;001b0000006CXiOAAW;02iQv000002gURxIAM;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gUTZIA2;001b0000006CVMgAAO;02iQv000002gUTZIA2;001b0000006CVMgAAO;001b0000006CVMgAAO;BK PORTUGAL S A;504661264;938074005;tais.silva@rbeurope.com;DIAMOND;a07Qv00000td2sAIAQ;005b0000000ZEpNAAW;0053X00000CfJhRQAV;Lisboa;1106;Porto;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;13;Rua General Firmino Miguel, nº 5, 9 B;a0Ab0000004cH1VEAU;2026-08-03T08:46:11.000+0000;BK PORTUGAL S A;a07Qv00000td2sAIAQ;56113
02iQv000002gUVBIA2;001b0000006CVMgAAO;02iQv000002gUVBIA2;001b0000006CVMgAAO;001b0000006CVMgAAO;BK PORTUGAL S A;504661264;938074005;tais.silva@rbeurope.com;DIAMOND;a07Qv00000td2sAIAQ;005b0000000ZEpNAAW;0053X00000CfJhRQAV;Lisboa;1106;Porto;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;13;Rua General Firmino Miguel, nº 5, 9 B;a0Ab0000004cH1VEAU;2026-08-03T08:46:11.000+0000;BK PORTUGAL S A;a07Qv00000td2sAIAQ;56113
02iQv000002gUYPIA2;001b000003K5EptAAF;02iQv000002gUYPIA2;001b000003K5EptAAF;001b000003K5EptAAF;INTEREDONDO - SUPERMERCADOS, LDA;510399517;966180561;interedondo@sapo.pt;SILVER;a07b0000004ZHp2AAG;0053X00000EUOhfQAH;005b00000055ki0AAA;Redondo;0710;Redondo;a0Qb0000006QCcmEAG;a0Mb000000EQWeQEAX;07;Rua do Almagre;a0Ab0000004cj30EAA;2026-07-18T01:00:41.000+0000;INTEREDONDO - SUPERMERCADOS, LDA;a07b0000004ZHp2AAG;47111
02iQv000002gq15IAA;001b0000006CXiOAAW;02iQv000002gq15IAA;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gqYwIAI;001b0000006CXiOAAW;02iQv000002gqYwIAI;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002grl8IAA;001b0000006CXiOAAW;02iQv000002grl8IAA;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gsHNIAY;001b0000006CXiOAAW;02iQv000002gsHNIAY;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gsIzIAI;001b0000006CXiOAAW;02iQv000002gsIzIAI;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gsMDIAY;001b0000006CXiOAAW;02iQv000002gsMDIAY;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gsNpIAI;001b0000006CXiOAAW;02iQv000002gsNpIAI;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gsPRIAY;001b0000006CXiOAAW;02iQv000002gsPRIAY;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gsR3IAI;001b0000006CXiOAAW;02iQv000002gsR3IAI;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002gsUHIAY;001b0000006CXiOAAW;02iQv000002gsUHIAY;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002kLI2IAM;001b0000006CXiOAAW;02iQv000002kLI2IAM;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002kLd2IAE;001b0000006CXiOAAW;02iQv000002kLd2IAE;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002kMafIAE;001b0000006CXiOAAW;02iQv000002kMafIAE;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
02iQv000002kMcHIAU;001b0000006CXiOAAW;02iQv000002kMcHIAU;001b0000006CXiOAAW;001b0000006CXiOAAW;CTT CORREIOS PORTUGAL SA;500077568;210471512;floriana.m.estrela@ctt.pt;DIAMOND;a07b0000009aRZDAA2;0057S000000YUhdQAG;005b0000000ZwTDAA0;Lisboa;1106;Lisboa;a0Qb0000006QCdgEAG;a0Mb000000EQWeUEAX;11;Av. dos Combatentes;a0Ab0000004cGY7EAM;2026-08-03T08:40:35.000+0000;CTT CORREIOS PORTUGAL SA;a07b0000009aRZDAA2;53100
